name,director,rating,category,duration,tag,lables
最美丽的夏天,无,8.2,剧情/喜剧/爱情/家庭,91,瑞典/瑞典电影/儿童/亲情/文艺/北欧/2000/尤夫·玛姆斯,2421
69两头勾,彭力·云旦拿域安,7.5,喜剧/惊悚/犯罪,115,泰国/泰国电影/悬疑/犯罪/彭力雲坦拿域安/Pen-Ek_Ratanaruang/泰國/喜剧,2306
小猪大行动,无,8.3,动画/冒险,75,动画/Disney/美国/Piglet/迪斯尼/维尼/迪士尼/Winnie,2370
不见不散,冯小刚,7.8,喜剧/爱情,103,喜剧/中国/爱情/国产/贺岁/1998/经典/内地,2253
大路,孙瑜,7.8,剧情/喜剧/歌舞/战争,104,孙瑜/默片/中国/中国电影/黑白/金焰/大陆/1934,179
孤苦盲女阿玲,筱田正浩,8.5,剧情,118,日本/剧情/1977/女性/文艺/人生/爱情/映画,2057
风中的母鸡,小津安二郎,7.7,剧情,84,小津安二郎/日本/日本电影/田中绢代/1948/1940s/笠智众/黑白,1778
兆治酒馆,降旗康男,7.9,剧情,125,高仓健/日本/日本电影/降旗康男/爱情/兆治的小酒馆/剧情/1983,2366
美丽时光,张作骥,7.8,剧情/惊悚/犯罪,109,台湾/青春/2002/犯罪/剧情/2001/文艺/成长,1653
狼之一族,尼尔·乔丹,7.3,恐怖/奇幻,95,英国/魔幻/恐怖/惊悚/奇幻/1980s/歌特/英国电影,1870
寅次郎的故事5：望乡篇,山田洋次,8.4,喜剧,88,山田洋次/日本/日本电影/寅次郎的故事/寅次郎/渥美清/倍赏千惠子/1970,2291
孩子梦天堂,无,7.6,剧情,91,美国/儿童/成长/美国电影/宗教/2002/成长电影/少年,1803
乔治·华盛顿,大卫·戈登·格林,7.3,剧情,89,美国/CC/美国电影/纪录片/独立电影/剧情/2000/David_Gordon_Green,2175
卡拉布公主,迈克尔·奥斯汀,7.5,剧情/喜剧/爱情/悬疑/历史,97,正大剧场/喜剧/美国电影/卡拉布公主/英国/美国/爱情/电影,579
青春之蹉跎,神代辰巳,7.2,爱情/情色,85,神代辰巳/日本/情色/日本电影/1970s/1974/长谷川和彦/1970,878
浮世恋曲,陈耀成,7.7,剧情,102,香港/黄耀明/香港电影/陳耀成/1992/剧情/电影/1990s,642
楚留香,楚原,7.7,剧情/动作/武侠/古装,94,邵氏/楚原/狄龙/武侠/香港/古龙/香港电影/1977,1598
卖命小子,张彻,7.2,剧情/动作/武侠,82,邵氏/张彻/香港/动作/郭追/香港电影/江生/罗莽,514
父与子,亚历山大·索科洛夫,7.4,剧情/同性,82,俄罗斯/同志/俄罗斯电影/亚历山大·索科洛夫/同性/2003/Gay/AleksandrSokurov,660
四根羽毛,谢卡尔·卡普尔,7.4,剧情/战争/冒险,131,战争/英国/HeathLedger/爱情/美国/四根羽毛/美国电影/非洲,572
GO!大暴走,行定勋,8.2,剧情,122,日本/洼冢洋介/日本电影/青春/行定勋/宫藤官九郎/窪塚洋介/大暴走,1171
时光倒流470,布拉德·安德森,7.8,喜剧/爱情/科幻,110,科幻/爱情/美国/美国电影/喜剧/悬疑/2000/MarisaTomei,628
烽烟岁月,阿托姆·伊戈扬,7.8,剧情/战争,115,加拿大/加拿大电影/亚美尼亚/AtomEgoyan/历史/政治/Atom_Egoyan/2002,1650
爱，未完成,万田邦敏,7.6,剧情,117,日本/日本电影/万田邦敏/仲村トオル/爱情/仲村亨/2000s/爱，未完成,414
缇萦,李翰祥,7.2,剧情/历史/古装,116,台湾/1971/古装/金马奖/剧情/中国/金马奖最佳剧情片/金馬影展,2413
寂寞的人,大林宣彦,7.2,喜剧/爱情/奇幻,112,大林宣彦/日本/日本电影/富田靖子/青春/喜剧/电影/1985,2493
最后武士,无,7.4,剧情/动作,91,日本/美国/武士道/动作/历史/战争/SAMURAI/国外动作片,2190
特袭珍珠港,鲍勃 克拉克 (Bob Clark (III)),7.3,剧情/家庭/战争,90,美国/战争/HaleyJoelOsment/儿童/海利·乔·奥斯蒙特(Haley/童星/珍珠港/剧情,2035
海,阿古斯丁·比利亚龙加,7.4,剧情/同性,107,西班牙/同志/西班牙电影/同性/电影/gay/同志电影/2000,1381
天外来客,让·吉罗,8.1,喜剧/科幻,98,喜剧/法国/法国电影/路易·德·菲耐斯/科幻/路易·德·菲耐斯|Louis_de_Funès/1981/LouisDeFunès,1755
野兽之日,阿莱克斯·德·拉·伊格莱西亚,7.2,喜剧/惊悚/恐怖/犯罪,103,西班牙/Cult/黑色幽默/西班牙电影/喜剧/1995/西班牙式黑色幽默/恐怖,1118
忍者小英雄,乔·德特杜巴,8.3,喜剧/动作/运动,84,美国/童年回忆/喜剧/动作/美国电影/儿童/忍者小英雄/童年,1547
海上生明月,刘琼/沙洁/邓逸民,7.4,剧情,0,中国电影/关牧村/中国/施光南/刘琼/艺术片/大陆/中国大陆,1367
为你钟情,冯世雄,7.4,剧情/喜剧/爱情,88,张国荣/香港/香港电影/李丽珍/爱情/青春/哥哥/1985,672
黄昏的清兵卫,山田洋次,8.7,剧情/爱情,129,日本/武士/剧情/爱情/2002/温情/人生/人性,1368
小兄弟,J·A·豪/刘易斯·迈尔斯通/特德·怀尔德,7.9,剧情/喜剧/爱情/家庭,82,默片/美国/喜剧/1920s/HaroldLloyd/Harold_Lloyd/哈罗德劳埃德/黑白,2363
哪吒闹海,严定宪/王树忱/徐景达,9.0,动画/奇幻/冒险,65,国产动画/动画/经典/童年/中国/哪吒闹海/中国动画/大陆,206
醉拳2,刘家良,7.7,喜剧/动作,102,成龙/动作/香港/香港电影/喜剧/刘家良/1994/电影,1225
古惑仔情义篇之洪兴十三妹,叶伟民,7.2,剧情,114,古惑仔/香港/香港电影/吴君如/黑帮/舒淇/动作/1998,1440
死亡诗篇,帕特里斯·夏侯,7.2,剧情/同性,92,法国/同志/法国电影/同性/帕特里斯·夏侯/死亡詩篇/2003/Gay,1001
快活林,张彻/鲍学礼,7.2,动作/冒险/武侠/古装,93,邵氏/张彻/狄龙/香港/武侠/香港电影/鲍学礼/1972,366
乱世有情天,吉莉安·阿姆斯特朗,7.3,剧情/爱情/惊悚/战争,121,CateBlanchett/爱情/战争/二战/英国/英国电影/2001/澳大利亚,480
吉普赛灵魂,无,7.7,剧情/爱情,95,吉普赛/西班牙/西班牙电影/文艺/传记/剧情/人生/作家,2460
双重间谍,金铉贞,7.4,动作/惊悚,123,韩国/间谍/韩国电影/韩石圭/悬疑/爱情/剧情/2003,440
愈快乐愈堕落,关锦鹏,7.3,剧情/爱情/同性,99,关锦鹏/香港/香港电影/同志/情色/愈快樂愈墮落/邱淑贞/1997,2424
大上海1937,张彻,7.3,剧情/动作,90,动作/香港/经典/1986/老电影/中国/上海/功夫,2259
小叛逆,大卫·巴特勒,8.4,剧情/喜剧/家庭/战争,70,秀兰·邓波儿/美国/美国电影/经典/儿童/喜剧/ShirleyTemple/1935,2256
日出城市,金成洙,7.7,剧情,108,李政宰/韩国/韩国电影/郑雨盛/郑宇成/剧情/日出城市/1999,42
非常夏日,路学长,7.5,剧情/悬疑,103,路学长/潘粤明/大陆/悬疑/中国电影/中国/剧情/马晓晴,1839
速度与激情2,约翰·辛格顿,7.3,动作/犯罪,107,美国/动作/赛车/速度与激情/犯罪/飙车/美国电影/2003,2401
超级大国民,万仁,7.9,剧情/历史,121,台湾/台湾电影/万仁/历史/1995/台灣電影/吴念真/1990s,1042
极地恋人,胡里奥·密谭,8.3,剧情/爱情/悬疑,112,西班牙/爱情/西班牙电影/北极圈恋人/JulioMedem/法国/欧洲电影/电影,389
沙之下,弗朗索瓦·欧容,7.6,剧情/悬疑,96,法国/Fran?oisOzon/弗朗索瓦·欧容/法国电影/2000/CharlotteRampling/悬疑/Francois_Ozon,1249
云雾仁左卫门,五社英雄,7.2,剧情/动作/冒险,163,五社英雄/日本/仲代达矢/岩下志麻/日本电影/武士/1970s/动作,866
三更,金知云/朗斯·尼美毕达/陈可辛,7.4,爱情/悬疑/恐怖/奇幻,140,恐怖/香港/陈可辛/惊悚/香港电影/黎明/韩国/泰国,495
失控陪审团,加里·弗莱德,8.0,剧情,127,法律/美国/剧情/犯罪/美国电影/JohnCusack/法庭/2003,291
希尔维亚,克莉斯汀·杰弗斯,7.3,剧情/爱情/传记,110,传记/英国/女性/GwynethPaltrow/英国电影/传记片/2003/电影,57
指环王,拉尔夫·巴克希,8.7,剧情/动画/奇幻/冒险,132,魔幻/指环王/美国/经典/魔戒/动画/奇幻/美国电影,338
沉寂的往事,亚历山大·索科洛夫,7.7,剧情,77,俄罗斯/亚历山大·索科洛夫/俄罗斯电影/Aleksandr_Sokurov/AleksandrSokurov/苏俄/索科洛夫/1990s,2094
民谣搜集者,玛吉·格林沃尔德,7.6,剧情/音乐,109,音乐/民谣/美国/美国民谣/美国电影/2000/美国南部/JanetMcTeer,1022
黑夜传说,伦·怀斯曼,7.4,动作/惊悚/奇幻,121,吸血鬼/魔幻/美国/动作/科幻/美国电影/奇幻/惊悚,194
奔腾年代,盖瑞·罗斯,8.4,剧情/历史/运动,140,励志/美国/美国电影/奔腾年代/体育/传奇/剧情/2003,1884
火柴人,雷德利·斯科特,8.2,剧情/喜剧/犯罪,116,尼古拉斯·凯奇/美国/犯罪/剧情/悬疑/NicolasCage/美国电影/2003,1043
24小时狂欢派对,迈克尔·温特伯顿,7.9,剧情/喜剧/音乐/传记,117,英国/摇滚/摇滚电影/传记/音乐/MichaelWinterbottom/英国电影/英伦,2441
川岛芳子,方令正,7.2,剧情/动作/爱情/战争/犯罪,96,梅艳芳/香港/香港电影/刘德华/李碧华/川岛芳子/剧情/1990,1538
唐山大兄,罗维/吴家骧,7.7,动作,100,李小龙/动作/香港/功夫/香港电影/1971/武打/罗维,1088
与毒共舞,乔纳斯·阿克伦德,7.4,剧情/喜剧/犯罪,101,毒品/美国/迷幻/青春/美国电影/剧情/药物/spun,2493
布劳涅森林的女人们,罗伯特·布列松,7.5,剧情/爱情,86,法国/布列松/法国电影/罗伯特·布列松/Robert_Bresson/RobertBresson/1945/1940s,997
云,费尔南多·索拉纳斯,8.6,剧情,113,阿根廷/阿根廷电影/弗尔南多_索拉纳斯/法国/索拉纳斯/1998/FernandoSolanas/剧情,1805
女之园,木下惠介,7.5,剧情,141,木下惠介/日本/高峰秀子/日本电影/岸惠子/1954/1950s/高峰三枝子,562
十八般武艺,刘家良,7.5,剧情/动作/武侠/古装,109,邵氏/刘家良/香港/武侠/动作/刘家辉/惠英红/香港电影,2487
精神病院,无,7.8,剧情,104,俄罗斯/精神病/战争/法国/俄罗斯电影/2002/剧情/康查罗夫斯基,1099
乾隆皇君臣斗智,李翰祥,7.4,喜剧/古装,87,邵氏/李翰祥/香港/喜剧/香港电影/刘永/1982/惠英红,249
女魔头,派蒂·杰金斯,7.7,剧情/同性/传记/犯罪,109,犯罪/美国/女性/CharlizeTheron/同志/人性/美国电影/剧情,1954
座头市御用旅,森一生,7.3,剧情/动作/冒险,90,日本/森一生/胜新太郎/座头市/CC/动作/日本电影/武士,2259
无可救药爱上你,尼尔·拉布特,7.5,剧情/爱情/悬疑,102,爱情/英国/GwynethPaltrow/美国/美国电影/2002/女性/电影,1786
竹取物语,市川昆,7.2,剧情/科幻/历史/奇幻/冒险,121,日本/日本电影/市川昆/科幻/辉夜姬/奇幻/1980s/文學作品改編,880
不夜城,李志毅,8.2,剧情/爱情,122,金城武/日本/黑帮/香港/日本电影/爱情/香港电影/李志毅,387
榴莲飘飘,陈果,7.7,剧情,116,陈果/香港/秦海璐/香港电影/文艺/榴莲飘飘/剧情/中国,1440
最后一吻,无,7.6,剧情/喜剧/爱情,115,意大利/爱情/意大利电影/最后一吻/2001/喜剧/电影/Gabriele_Muccino,2450
囚车驶向圣地,拉杜·米哈伊列亚努,7.9,剧情/喜剧/爱情/战争,103,法国/喜剧/二战/战争/犹太人/法国电影/比利时/1998,1021
死去活来,李新,7.6,剧情,0,喜剧/黑色幽默/中国/大陆/1987/中国电影/童年回忆/死去活来,529
无间道3：终极无间,刘伟强/麦兆辉,7.9,剧情/动作/惊悚/犯罪,107,香港/无间道/梁朝伟/警匪/香港电影/刘德华/黑帮/刘伟强,1567
午夜凶铃,中田秀夫,7.5,悬疑/恐怖,96,恐怖/日本/午夜凶铃/惊悚/经典/日本电影/恐怖片/1998,2319
和你在一起,陈凯歌,7.8,剧情/音乐,116,陈凯歌/亲情/中国电影/音乐/中国/大陆/王志文/和你在一起,409
一生一台戏,方育平,7.5,剧情,103,方育平/香港/赵文瑄/香港电影/杨贵媚/1990s/许鞍华/泉州,1832
